Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Service quality evaluation of international freight forwarders: an empirical research in East Asia","Journal of Shipping and Trade","","4","1","10.1186/s41072-019-0053-6","Sheng Teng HuangEmrah BulutOkan Duru","2019","http://link.springer.com/article/10.1186/s41072-019-0053-6","Article"
"Devising smart strategic framework for assessment of quality in engineering education","International Journal of System Assurance Engineering and Management","","10","6","10.1007/s13198-019-00892-9","Vivek B. KamatJayant K. Kittur","2019","http://link.springer.com/article/10.1007/s13198-019-00892-9","Article"
"Quality perception throughout the apple fruit chain","Journal of Food Measurement and Characterization","","13","4","10.1007/s11694-019-00233-1","Ilija DjekicDragan RadivojevicJasminka Milivojevic","2019","http://link.springer.com/article/10.1007/s11694-019-00233-1","Article"
"A systematic review on supplier selection and order allocation problems","Journal of Industrial Engineering International","","15","1","10.1007/s40092-019-00334-y","Sourour AouadniIsmahene AouadniAbdelwaheb Rebaï","2019","http://link.springer.com/article/10.1007/s40092-019-00334-y","Article"
"A decision support system for single-period single sourcing problem in supply chain management","Soft Computing","","23","24","10.1007/s00500-019-03864-0","Alireza EydiLeyla Fazli","2019","http://link.springer.com/article/10.1007/s00500-019-03864-0","Article"
"Global new product development: moderating role of national culture on the link between buyer–seller interactions and innovation outcomes","AMS Review","","9","3 - 4","10.1007/s13162-019-00142-y","K. SivakumarSubroto Roy","2019","http://link.springer.com/article/10.1007/s13162-019-00142-y","Article"
"A comparative study on performance measurement of Indian public sector banks using AHP-TOPSIS and AHP-grey relational analysis","OPSEARCH","","56","4","10.1007/s12597-019-00411-1","Shivani GuruD. K. Mahalik","2019","http://link.springer.com/article/10.1007/s12597-019-00411-1","Article"
"A systematic methodology for the modularization of manufacturing systems during early design","Flexible Services and Manufacturing Journal","","31","4","10.1007/s10696-019-09338-7","Federico RossiSabrina ArfelliS. Jack HuTullio Antonio Maria TolioTheodor Freiheit","2019","http://link.springer.com/article/10.1007/s10696-019-09338-7","Article"
"Contractor selection for renovation of cultural heritage buildings by PROMETHEE method","Archives of Civil and Mechanical Engineering","","19","4","10.1016/j.acme.2019.05.008","Zydrune MorkunaiteValentinas PodvezkoEdmundas Kazimieras ZavadskasRomualdas Bausys","2019","http://link.springer.com/article/10.1016/j.acme.2019.05.008","Article"
"Quality Management in Manufacturing and Technological Systems","Russian Metallurgy (Metally)","","2019","13","10.1134/S003602951913038X","V. A. Vasil’evE. Yu. BarmenkovE. B. BobryshevD. B. Nosova","2019","http://link.springer.com/article/10.1134/S003602951913038X","Article"
"The shortest path problem in interval valued trapezoidal and triangular neutrosophic environment","Complex & Intelligent Systems","","5","4","10.1007/s40747-019-0092-5","Said BroumiDeivanayagampillai NagarajanAssia BakaliMohamed TaleaFlorentin SmarandacheMalayalan Lathamaheswari","2019","http://link.springer.com/article/10.1007/s40747-019-0092-5","Article"
"Shortest path problem in fuzzy, intuitionistic fuzzy and neutrosophic environment: an overview","Complex & Intelligent Systems","","5","4","10.1007/s40747-019-0098-z","Said BroumiMohamed TaleaAssia BakaliFlorentin SmarandacheDeivanayagampillai NagarajanMalayalan LathamaheswariMani Parimala","2019","http://link.springer.com/article/10.1007/s40747-019-0098-z","Article"
"Sustainability requirements for eLearning systems: a systematic literature review and analysis","Requirements Engineering","","24","4","10.1007/s00766-018-0299-9","Ahmed D. AlharthiMaria SpichkovaMargaret Hamilton","2019","http://link.springer.com/article/10.1007/s00766-018-0299-9","Article"
"On the baryon-color-flavor (BCF) anomaly in vector-like theories","Journal of High Energy Physics","","2019","11","10.1007/JHEP11(2019)063","Mohamed M. AnberErich Poppitz","2019","http://link.springer.com/article/10.1007/JHEP11%282019%29063","Article"
"An analysis of passengers’ ride needs of urban rail transit services: application of quality function deployment","International Journal of Quality Innovation","","5","1","10.1186/s40887-019-0033-9","Catherine Y. P. ChanKwai-Sang ChinCandace ChanKwok L. Tsui","2019","http://link.springer.com/article/10.1186/s40887-019-0033-9","Article"
"Green supplier evaluation with SWARA-TOPSIS integrated method to reduce ecological risk factors","Environmental Monitoring and Assessment","","191","12","10.1007/s10661-019-7884-3","Serap AkcanMehmet Ali Taş","2019","http://link.springer.com/article/10.1007/s10661-019-7884-3","Article"
"Design and dimensional synthesis of a Linear Delta robot with single legs for additive manufacturing","Journal of the Brazilian Society of Mechanical Sciences and Engineering","","41","11","10.1007/s40430-019-2039-6","Efrain RodriguezCristhian RiañoAlberto AlvaresRenan Bonnard","2019","http://link.springer.com/article/10.1007/s40430-019-2039-6","Article"
"Analyzing Customer Requirements to Select a Suitable Service Configuration Both for Users and for Company Provider","Social Indicators Research","","146","1 - 2","10.1007/s11205-018-1935-y","Antonello D’AmbraPietro AmentaAntonio Lucadamo","2019","http://link.springer.com/article/10.1007/s11205-018-1935-y","Article"
"A Cooperative Aerial Robotic Approach for Tracking and Estimating the 3D Position of a Moving Object by Using Pseudo-Stereo Vision","Journal of Intelligent & Robotic Systems","","96","2","10.1007/s10846-019-00981-8","J. C. TrujilloR. MunguíaE. Ruiz-VelázquezB. Castillo-Toledo","2019","http://link.springer.com/article/10.1007/s10846-019-00981-8","Article"
"Assessments of the Economic Sectors Needs in Digital Technologies","Lobachevskii Journal of Mathematics","","40","11","10.1134/S1995080219110246","A. N. RaikovA. N. ErmakovA. A. Merkulov","2019","http://link.springer.com/article/10.1134/S1995080219110246","Article"
"An Extended Alternative Queuing Method with Linguistic Z-numbers and Its Application for Green Supplier Selection and Order Allocation","International Journal of Fuzzy Systems","","21","8","10.1007/s40815-019-00717-8","Chun-Yan DuanHu-Chen LiuLi-Jun ZhangHua Shi","2019","http://link.springer.com/article/10.1007/s40815-019-00717-8","Article"
"Innovation in Latin America through the lens of bibliometrics: crammed and fading away","Scientometrics","","121","2","10.1007/s11192-019-03201-0","Julián David Cortés-Sánchez","2019","http://link.springer.com/article/10.1007/s11192-019-03201-0","Article"
"Integrated Multi-stage Decision-Making for Winner Determination Problem in Online Multi-attribute Reverse Auctions Under Uncertainty","International Journal of Fuzzy Systems","","21","8","10.1007/s40815-019-00757-0","Shilei WangShaojian QuMark GohM. I. M. WahabHuan Zhou","2019","http://link.springer.com/article/10.1007/s40815-019-00757-0","Article"
"A novel pythagorean fuzzy AHP and its application to landfill site selection problem","Soft Computing","","23","21","10.1007/s00500-018-3649-0","Ali KarasanEsra IlbaharCengiz Kahraman","2019","http://link.springer.com/article/10.1007/s00500-018-3649-0","Article"
"A new comprehensive possibilistic group decision approach for resilient supplier selection with mean–variance–skewness–kurtosis and asymmetric information under interval-valued fuzzy uncertainty","Neural Computing and Applications","","31","11","10.1007/s00521-018-3506-1","N. ForoozeshR. Tavakkoli-MoghaddamS. Meysam MousaviB. Vahdani","2019","http://link.springer.com/article/10.1007/s00521-018-3506-1","Article"
"Hyperbolic Function Theory in the Skew-Field of Quaternions","Advances in Applied Clifford Algebras","","29","5","10.1007/s00006-019-1017-5","Sirkka-Liisa ErikssonHeikki Orelma","2019","http://link.springer.com/article/10.1007/s00006-019-1017-5","Article"
"Conceptual Design of Screening System for Congenital Heart Disease","Journal of Shanghai Jiaotong University (Science)","","24","5","10.1007/s12204-019-2117-z","Qin Yu 余 秦Yanping Cui 崔燕萍Pengjun Zhao 赵鹏军Zhinan Zhang 张执南","2019","http://link.springer.com/article/10.1007/s12204-019-2117-z","Article"
"Research on customer satisfaction evaluation method for individualized customized products","The International Journal of Advanced Manufacturing Technology","","104","9 - 12","10.1007/s00170-017-1192-2","Qingyan ZhouLili He","2019","http://link.springer.com/article/10.1007/s00170-017-1192-2","Article"
"Software requirement optimization using a fuzzy artificial chemical reaction optimization algorithm","Soft Computing","","23","20","10.1007/s00500-018-3553-7","Hamidreza AlrezaamiriAli EbrahimnejadHomayun Motameni","2019","http://link.springer.com/article/10.1007/s00500-018-3553-7","Article"
"The New Era of Business Intelligence Applications: Building from a Collaborative Point of View","Business & Information Systems Engineering","","61","5","10.1007/s12599-019-00578-3","Miguel A. TeruelAlejandro MatéElena NavarroPascual GonzálezJuan C. Trujillo","2019","http://link.springer.com/article/10.1007/s12599-019-00578-3","Article"
"Interpretable deep learning for guided microstructure-property explorations in photovoltaics","npj Computational Materials","","5","1","10.1038/s41524-019-0231-y","Balaji Sesha Sarath PokuriSambuddha GhosalApurva KokateSoumik SarkarBaskar Ganapathysubramanian","2019","http://link.springer.com/article/10.1038/s41524-019-0231-y","Article"
"Process and resource selection methodology in design for additive manufacturing","The International Journal of Advanced Manufacturing Technology","","104","5 - 8","10.1007/s00170-019-03991-w","Shervin Kadkhoda-AhmadiAlaa HassanElnaz Asadollahi-Yazdi","2019","http://link.springer.com/article/10.1007/s00170-019-03991-w","Article"
"A practical methodology to project the design of more sustainable products in the production stage","Research in Engineering Design","","30","4","10.1007/s00163-019-00320-w","J. L. SantolayaE. LacasaA. BiedermannN. Muñoz","2019","http://link.springer.com/article/10.1007/s00163-019-00320-w","Article"
"Smart medical device selection based on intuitionistic fuzzy Choquet integral","Soft Computing","","23","20","10.1007/s00500-018-3563-5","Gülçin BüyüközkanFethullah Göçer","2019","http://link.springer.com/article/10.1007/s00500-018-3563-5","Article"
"Operating window perspective integrated TOPSIS approach for hybrid electrical automobile selection","SN Applied Sciences","","1","11","10.1007/s42452-019-1357-8","Yusuf Tansel İçEsra Şimşek","2019","http://link.springer.com/article/10.1007/s42452-019-1357-8","Article"
"Reconstruction of broken Si-O-Si bonds in iron ore tailings (IOTs) in concrete","International Journal of Minerals, Metallurgy, and Materials","","26","10","10.1007/s12613-019-1811-z","Juan-hong LiuYu-cheng ZhouAi-xiang WuHong-jiang Wang","2019","http://link.springer.com/article/10.1007/s12613-019-1811-z","Article"
"Applying fuzzy AHP–TOPSIS technique in identifying the content strategy of sustainable manufacturing for food production","Environment, Development and Sustainability","","21","5","10.1007/s10668-018-0129-8","Lanndon A. Ocampo","2019","http://link.springer.com/article/10.1007/s10668-018-0129-8","Article"
"Data-driven group decision making for diagnosis of thyroid nodule","Science China Information Sciences","","62","11","10.1007/s11432-019-9866-3","Chao FuWenjun ChangWeiyong LiuShanlin Yang","2019","http://link.springer.com/article/10.1007/s11432-019-9866-3","Article"
"A model for the evaluation of environmental impact indicators for a sustainable maritime transportation systems","Frontiers of Engineering Management","","6","3","10.1007/s42524-019-0004-9","Lizzette Pérez LespierSuzanna LongTom ShobergSteven Corns","2019","http://link.springer.com/article/10.1007/s42524-019-0004-9","Article"
"Income inequality and well-being in the U.S.: evidence of geographic-scale- and measure-dependence","The Journal of Economic Inequality","","17","3","10.1007/s10888-018-9404-z","John IfcherHoma ZarghameeCarol Graham","2019","http://link.springer.com/article/10.1007/s10888-018-9404-z","Article"
"Remaining useful life prediction of reaction wheel motor in satellites","JMST Advances","","1","3","10.1007/s42791-019-00020-5","Yuri YunJunyong LeeHwa-suk OhJoo-Ho Choi","2019","http://link.springer.com/article/10.1007/s42791-019-00020-5","Article"
"New multi-criteria LNN WASPAS model for evaluating the work of advisors in the transport of hazardous goods","Neural Computing and Applications","","31","9","10.1007/s00521-018-03997-7","Dragan PamučarSiniša SremacŽeljko StevićGoran ĆirovićDejan Tomić","2019","http://link.springer.com/article/10.1007/s00521-018-03997-7","Article"
"Automated Defective Pin Detection for Recycled Microelectronics Identification","Journal of Hardware and Systems Security","","3","3","10.1007/s41635-019-00069-7","Pallabi GhoshAritra BhattacharyaDomenic ForteRajat Subhra Chakraborty","2019","http://link.springer.com/article/10.1007/s41635-019-00069-7","Article"
"A Novel SIR·Choquet Method for Multiple Attributes Group Decision-Making with Interval Grey Linguistic","International Journal of Fuzzy Systems","","21","6","10.1007/s40815-019-00669-z","Fang WangDan-Yang DuJin Zhao","2019","http://link.springer.com/article/10.1007/s40815-019-00669-z","Article"
"Vacuum induced CP violation generating a complex CKM matrix with controlled scalar FCNC","The European Physical Journal C","","79","8","10.1140/epjc/s10052-019-7221-6","Miguel NebotFrancisco J. BotellaGustavo C. Branco","2019","http://link.springer.com/article/10.1140/epjc/s10052-019-7221-6","Article"
"Evaluation Strategy of Hydraulic Crane Through Mathematical Programming: An Automated Approach to Meet Customer Requirement","Journal of The Institution of Engineers (India): Series C","","100","4","10.1007/s40032-019-00523-z","Kingshuk SenSurojit GhoshBijan Sarkar","2019","http://link.springer.com/article/10.1007/s40032-019-00523-z","Article"
"Fusing incomplete preference rankings in design for manufacturing applications through the
              ZM
              
                II
              
              -technique","The International Journal of Advanced Manufacturing Technology","","103","9 - 12","10.1007/s00170-019-03675-5","Fiorenzo FranceschiniDomenico Maisano","2019","http://link.springer.com/article/10.1007/s00170-019-03675-5","Article"
"Identification of influential function modules within complex products and systems based on weighted and directed complex networks","Journal of Intelligent Manufacturing","","30","6","10.1007/s10845-018-1396-9","Yupeng LiZhaotong WangXiaoyu ZhongFan Zou","2019","http://link.springer.com/article/10.1007/s10845-018-1396-9","Article"
"An assessment and analysis of musculoskeletal disorders (MSDs) of Odisha farmers in India","International Journal of System Assurance Engineering and Management","","10","4","10.1007/s13198-019-00793-x","Debesh MishraSuchismita Satapathy","2019","http://link.springer.com/article/10.1007/s13198-019-00793-x","Article"
"A case-based decision theory based process model to aid product conceptual design","Cluster Computing","","22","4","10.1007/s10586-017-1190-z","Zhuo HuCongjun RaoChongyuan TaoPeter R. N. ChildsYong Zhao","2019","http://link.springer.com/article/10.1007/s10586-017-1190-z","Article"
"No strong CP violation up to the one-loop level in a two-Higgs-doublet model","The European Physical Journal C","","79","7","10.1140/epjc/s10052-019-7053-4","P. M. FerreiraL. Lavoura","2019","http://link.springer.com/article/10.1140/epjc/s10052-019-7053-4","Article"
"Distance and similarity measures of hesitant fuzzy sets based on Hausdorff metric with applications to multi-criteria decision making and clustering","Soft Computing","","23","14","10.1007/s00500-018-3248-0","Miin-Shen YangZahid Hussain","2019","http://link.springer.com/article/10.1007/s00500-018-3248-0","Article"
"Multi-criteria decision-making analysis of different non-traditional machining operations of Ti6Al4V","Soft Computing","","23","13","10.1007/s00500-019-03959-8","Selim GürgenFatih Hayati ÇakırM. Alper SofuoğluSezan OrakMelih Cemal KuşhanHuijun Li","2019","http://link.springer.com/article/10.1007/s00500-019-03959-8","Article"
"User selection for collaboration in product development based on QFD and DEA approach","Journal of Intelligent Manufacturing","","30","5","10.1007/s10845-017-1386-3","Xuefeng Zhang","2019","http://link.springer.com/article/10.1007/s10845-017-1386-3","Article"
"An improved FMEA analysis method based on QFD and TOPSIS theory","International Journal on Interactive Design and Manufacturing (IJIDeM)","","13","2","10.1007/s12008-018-00523-w","Ying-Kui GuZi-xin ChengGuang-qi Qiu","2019","http://link.springer.com/article/10.1007/s12008-018-00523-w","Article"
"A systematic review of design for X techniques from 1980 to 2018: concepts, applications, and perspectives","The International Journal of Advanced Manufacturing Technology","","102","9 - 12","10.1007/s00170-019-03418-6","Abla Chaouni BenabdellahImane BouhaddouAsmaa BenghabritOussama Benghabrit","2019","http://link.springer.com/article/10.1007/s00170-019-03418-6","Article"
"Emergency Supply Chain Management Based on Rough Set – House of Quality","International Journal of Automation and Computing","","16","3","10.1007/s11633-018-1133-z","Yuan HeXue-Dong LiangFu-Min DengZhi Li","2019","http://link.springer.com/article/10.1007/s11633-018-1133-z","Article"
"Single-minute exchange of die (SMED): a state-of-the-art literature review","The International Journal of Advanced Manufacturing Technology","","102","9 - 12","10.1007/s00170-019-03484-w","Iris Bento da SilvaMoacir Godinho Filho","2019","http://link.springer.com/article/10.1007/s00170-019-03484-w","Article"
"Generate basic conceptual solutions for 3DPVS via utilizing TRIZ","Bio-Design and Manufacturing","","2","2","10.1007/s42242-019-00039-6","Haobo YuanKe XingHung-Yao Hsu","2019","http://link.springer.com/article/10.1007/s42242-019-00039-6","Article"
"Analysis of critical drivers affecting implementation of agent technology in a manufacturing system","Journal of Industrial Engineering International","","15","2","10.1007/s40092-018-0293-3","Om Ji ShuklaAbhijeet JoshiGunjan SoniRajesh Kumar","2019","http://link.springer.com/article/10.1007/s40092-018-0293-3","Article"
"Research for service flow module granularity design based on fuzzy spaces quotient theory","Cluster Computing","","22","3","10.1007/s10586-017-1623-8","Fei Zhang","2019","http://link.springer.com/article/10.1007/s10586-017-1623-8","Article"
"Assessment of Bamboo Charcoal/Nano-TiO2 (BC/TiO2) Composite Material and Its Application in Photocatalytic Coating","Journal of Inorganic and Organometallic Polymers and Materials","","29","3","10.1007/s10904-018-01054-3","Piqi ZhaoHonghua LiuXiangyang GuoHan WangShoude WangLingchao LuXin Cheng","2019","http://link.springer.com/article/10.1007/s10904-018-01054-3","Article"
"Evaluating the impact of service quality on the dynamics of customer satisfaction in the telecommunication industry of Jorhat, Assam","Telecommunication Systems","","71","1","10.1007/s11235-018-0514-5","Syed Abou Iltaf HussainDebasish BaruahBapi DuttaUttam Kumar MandalSankar Prasad MondalThuleswar Nath","2019","http://link.springer.com/article/10.1007/s11235-018-0514-5","Article"
"Testing in the incremental design and development of complex products","Research in Engineering Design","","30","2","10.1007/s00163-018-0295-6","Khadija TaheraDavid C. WynnChris EarlClaudia M. Eckert","2019","http://link.springer.com/article/10.1007/s00163-018-0295-6","Article"
"An integrated Shannon entropy and TOPSIS for product design concept evaluation based on bijective soft set","Journal of Intelligent Manufacturing","","30","4","10.1007/s10845-017-1346-y","Varun TiwariPrashant Kumar JainPuneet Tandon","2019","http://link.springer.com/article/10.1007/s10845-017-1346-y","Article"
"Trends and Perspectives of Sustainable Product Design for Open Architecture Products: Facing the Circular Economy Model","International Journal of Precision Engineering and Manufacturing-Green Technology","","6","2","10.1007/s40684-019-00052-1","Jaime A. MesaIván EsparragozaHeriberto Maury","2019","http://link.springer.com/article/10.1007/s40684-019-00052-1","Article"
"A hybrid fault diagnosis method for mechanical components based on ontology and signal analysis","Journal of Intelligent Manufacturing","","30","4","10.1007/s10845-017-1351-1","Qiang ZhouPing YanHuayi LiuYang Xin","2019","http://link.springer.com/article/10.1007/s10845-017-1351-1","Article"
"Higgs bundles for M-theory on G2-manifolds","Journal of High Energy Physics","","2019","3","10.1007/JHEP03(2019)199","Andreas P. BraunSebastjan CizelMax HübnerSakura Schäfer-Nameki","2019","http://link.springer.com/article/10.1007/JHEP03%282019%29199","Article"
"Preparation and characterization of perfluorine-SiO2 nanoparticles and superhydrophobic fluorosilicone/silica hybrid composite coating","Applied Physics A","","125","4","10.1007/s00339-019-2551-7","Yaping WuXingeng LiChunxu MiLijun ZongXiaoming Wang","2019","http://link.springer.com/article/10.1007/s00339-019-2551-7","Article"
"Passenger Satisfaction Evaluation of Public Transportation in Istanbul by Using Fuzzy Quality Function Deployment Methodology","Arabian Journal for Science and Engineering","","44","3","10.1007/s13369-018-3576-5","Özge Nalan BilişikŞükran ŞekerNezir AydınNihan GüngörHayri Baraçlı","2019","http://link.springer.com/article/10.1007/s13369-018-3576-5","Article"
"Smart Materials Selection for Thermal Energy Efficient Architecture","Proceedings of the National Academy of Sciences, India Section A: Physical Sciences","","89","1","10.1007/s40010-017-0364-7","Gaurav VatsRahul Vaish","2019","http://link.springer.com/article/10.1007/s40010-017-0364-7","Article"
"Design for Six Sigma (DFSS) for additive manufacturing applied to an innovative multifunctional fan","International Journal on Interactive Design and Manufacturing (IJIDeM)","","13","1","10.1007/s12008-019-00548-9","Alfredo LiveraniGianni CaligianaLeonardo FrizzieroDaniela FranciaGiampiero DonniciKarim Dhaimini","2019","http://link.springer.com/article/10.1007/s12008-019-00548-9","Article"
"Applying the Kano two-dimensional model and quality function deployment to develop sustainable planning strategies for public housing in Taiwan","Journal of Housing and the Built Environment","","34","1","10.1007/s10901-018-9627-0","Yi-Kai JuanNai-Pin HsingYin-Hao Hsu","2019","http://link.springer.com/article/10.1007/s10901-018-9627-0","Article"
"An integration model for generating and selecting product configuration plans","Journal of Intelligent Manufacturing","","30","3","10.1007/s10845-017-1324-4","Yao JiaoYu YangHongshan Zhang","2019","http://link.springer.com/article/10.1007/s10845-017-1324-4","Article"
"Human, AGV or AIV? An integrated framework for material handling system selection with real-world application in an injection molding facility","The International Journal of Advanced Manufacturing Technology","","101","1 - 4","10.1007/s00170-018-2958-x","William HellmannDean MarinoMohamed MegahedMerlin SuggsJeffrey BorowskiAshkan Negahban","2019","http://link.springer.com/article/10.1007/s00170-018-2958-x","Article"
"Leader-follower joint optimization problems in product family design","Journal of Intelligent Manufacturing","","30","3","10.1007/s10845-017-1332-4","Gang DuYi XiaRoger J. JiaoXiaojie Liu","2019","http://link.springer.com/article/10.1007/s10845-017-1332-4","Article"
"A multi-product, multi-period model to select supplier for deteriorating products while considering uncertainty as well as backorder","Journal of Industrial Engineering International","","15","1","10.1007/s40092-018-0266-6","Mohsen LashgariSeyed Jafar SadjadiMisugh Sahihi","2019","http://link.springer.com/article/10.1007/s40092-018-0266-6","Article"
"A new reliable performance evaluation model: IFB-IER–DEA","OPSEARCH","","56","1","10.1007/s12597-019-00360-9","Shiva MoslemiHamidreza IzadbakhshMarzieh Zarinbal","2019","http://link.springer.com/article/10.1007/s12597-019-00360-9","Article"
"Quantum walk hydrodynamics","Scientific Reports","","9","1","10.1038/s41598-019-40059-x","Mohamed HatifiGiuseppe Di MolfettaFabrice DebbaschMarc Brachet","2019","http://link.springer.com/article/10.1038/s41598-019-40059-x","Article"
"Identification of to-be-improved components for redesign of complex products and systems based on fuzzy QFD and FMEA","Journal of Intelligent Manufacturing","","30","2","10.1007/s10845-016-1269-z","Hongzhan MaXuening ChuDeyi XueDongping Chen","2019","http://link.springer.com/article/10.1007/s10845-016-1269-z","Article"
"Driving Experience Versus Mental Stress  at Assisted Lateral Guidance","ATZ worldwide","","121","2","10.1007/s38311-018-0210-9","Bernhard SchickCorinna SeidlerSeda AydogduYu-Jeng Kuo","2019","http://link.springer.com/article/10.1007/s38311-018-0210-9","Article"
"Realizing strategic fit within the business architecture: the design of a Process-Goal Alignment modeling and analysis technique","Software & Systems Modeling","","18","1","10.1007/s10270-016-0574-5","Ben RoelensWout SteenackerGeert Poels","2019","http://link.springer.com/article/10.1007/s10270-016-0574-5","Article"
"An integrated decision making model for the selection of sustainable forward and reverse logistic providers","Annals of Operations Research","","273","1 - 2","10.1007/s10479-017-2654-5","Kannan GovindanVernika AgarwalJyoti Dhingra DarbariP. C. Jha","2019","http://link.springer.com/article/10.1007/s10479-017-2654-5","Article"
"A paradigm for customer-driven product design approach using extended axiomatic design","Journal of Intelligent Manufacturing","","30","2","10.1007/s10845-016-1266-2","Prabhat KumarPuneet Tandon","2019","http://link.springer.com/article/10.1007/s10845-016-1266-2","Article"
"Auto parts manufacturing quality assessment using design for six sigma (DFSS), case study in ISACO company","International Journal of System Assurance Engineering and Management","","10","1","10.1007/s13198-018-0745-6","Amir Abbas ShojaieElahe Kahedi","2019","http://link.springer.com/article/10.1007/s13198-018-0745-6","Article"
"Maintenance performance evaluation using an integrated approach of graph theory, ISM and matrix method","International Journal of System Assurance Engineering and Management","","10","1","10.1007/s13198-018-0753-6","V. N. Aju kumarPiyush GuptaO. P. Gandhi","2019","http://link.springer.com/article/10.1007/s13198-018-0753-6","Article"
"Correction to: A weighted interval rough number based method to determine relative importance ratings of customer requirements in QFD product planning","Journal of Intelligent Manufacturing","","30","1","10.1007/s10845-018-1457-0","Pai ZhengXun XuSheng Quan Xie","2019","http://link.springer.com/article/10.1007/s10845-018-1457-0","Article"
"Commentary to “A weighted interval rough number based method to determine relative importance ratings of customer requirements in QFD product planning”","Journal of Intelligent Manufacturing","","30","1","10.1007/s10845-017-1340-4","Jagannath RoyKrishnendu Adhikary","2019","http://link.springer.com/article/10.1007/s10845-017-1340-4","Article"
"A weighted interval rough number based method to determine relative importance ratings of customer requirements in QFD product planning","Journal of Intelligent Manufacturing","","30","1","10.1007/s10845-016-1224-z","Pai ZhengXun XuSheng Quan Xie","2019","http://link.springer.com/article/10.1007/s10845-016-1224-z","Article"
"A Novel Distance Measure for Pythagorean Fuzzy Sets and its Applications to the Technique for Order Preference by Similarity to Ideal Solutions","International Journal of Computational Intelligence Systems","","12","2","10.2991/ijcis.d.190820.001","Fang ZhouTing-Yu Chen","2019","http://link.springer.com/article/10.2991/ijcis.d.190820.001","Article"
"GRA Method for Probabilistic Linguistic Multiple Attribute Group Decision Making with Incomplete Weight Information and Its Application to Waste Incineration Plants Location Problem","International Journal of Computational Intelligence Systems","","12","2","10.2991/ijcis.d.191203.002","Fan LeiGuiwu WeiJianping LuJiang WuCun Wei","2019","http://link.springer.com/article/10.2991/ijcis.d.191203.002","Article"
"Rough Number—Based Three-Way Group Decisions and Application in Influenza Emergency Management","International Journal of Computational Intelligence Systems","","12","2","10.2991/ijcis.d.190420.001","Fan JiaPeide Liu","2019","http://link.springer.com/article/10.2991/ijcis.d.190420.001","Article"
"Novel single-valued neutrosophic decision-making approaches based on prospect theory and their applications in physician selection","Soft Computing","","23","1","10.1007/s00500-017-2949-0","Ruixiao SunJunhua HuXiaohong Chen","2019","http://link.springer.com/article/10.1007/s00500-017-2949-0","Article"
"A hybrid ensemble and AHP approach for resilient supplier selection","Journal of Intelligent Manufacturing","","30","1","10.1007/s10845-016-1241-y","Seyedmohsen HosseiniAbdullah Al Khaled","2019","http://link.springer.com/article/10.1007/s10845-016-1241-y","Article"
"EDAS Method for Multiple Attribute Group Decision Making with Probabilistic Uncertain Linguistic Information and Its Application to Green Supplier Selection","International Journal of Computational Intelligence Systems","","12","2","10.2991/ijcis.d.191028.001","Yan HeFan LeiGuiwu WeiRui WangJiang WuCun Wei","2019","http://link.springer.com/article/10.2991/ijcis.d.191028.001","Article"
"Research on mining collaborative behaviour patterns of dynamic supply chain network from the perspective of big data","Neural Computing and Applications","","31","1","10.1007/s00521-018-3666-z","Kaijun LengLinbo JingI-Ching LinSheng-Hung ChangAnthony Lam","2019","http://link.springer.com/article/10.1007/s00521-018-3666-z","Article"
"Constructing Novel Operational Laws and Information Measures for Proportional Hesitant Fuzzy Linguistic Term Sets with Extension to PHFL-VIKOR for Group Decision Making","International Journal of Computational Intelligence Systems","","12","2","10.2991/ijcis.d.190902.001","Qiang YangYan-Lai LiKwai-Sang Chin","2019","http://link.springer.com/article/10.2991/ijcis.d.190902.001","Article"
"Revisiting the Role of Hesitant Multiplicative Preference Relations in Group Decision Making With Novel Consistency Improving and Consensus Reaching Processes","International Journal of Computational Intelligence Systems","","12","2","10.2991/ijcis.d.190823.001","Rui WangBin ShuaiZhen-Song ChenKwai-Sang ChinJiang-Hong Zhu","2019","http://link.springer.com/article/10.2991/ijcis.d.190823.001","Article"
"A multi-material part design framework in additive manufacturing","The International Journal of Advanced Manufacturing Technology","","99","9 - 12","10.1007/s00170-018-2025-7","Xiling YaoSeung Ki MoonGuijun BiJun Wei","2018","http://link.springer.com/article/10.1007/s00170-018-2025-7","Article"
"Application of data envelopment analysis models in supply chain management: a systematic review and meta-analysis","Annals of Operations Research","","271","2","10.1007/s10479-017-2605-1","Somayeh SoheiliradKannan GovindanAbbas MardaniEdmundas Kazimieras ZavadskasMehrbakhsh NilashiNorhayati Zakuan","2018","http://link.springer.com/article/10.1007/s10479-017-2605-1","Article"
"Ranking Iranian universities: an interpretative structural modeling approach","Scientometrics","","117","3","10.1007/s11192-018-2946-9","Mohammad Reza Zare BanadkoukiMohammad Ali VahdatzadMohammad Saleh OwliaMohammad Mahdi Lotfi","2018","http://link.springer.com/article/10.1007/s11192-018-2946-9","Article"
"Competitive Assessment of Quality Attributes of a Service Provider","Journal of Service Science Research","","10","2","10.1007/s12927-018-0007-9","Amitava MitraCigdem Basfirinci","2018","http://link.springer.com/article/10.1007/s12927-018-0007-9","Article"
